url,username,fullname
https://www.instagram.com/tedthestoner/,tedthestoner,Ted The Stoner
https://www.instagram.com/projectbandi/,projectbandi,Project Bandi
https://www.instagram.com/unilad/,unilad,UNILAD
https://www.instagram.com/discovery/,discovery,Discovery
https://www.instagram.com/sunhilsippy/,sunhilsippy,Sunhil Sippy
https://www.instagram.com/rohanshrestha/,rohanshrestha,Rohan Shrestha
https://www.instagram.com/badboyshah/,badboyshah,BADSHAH
https://www.instagram.com/hoezaay/,hoezaay,José Covaco
https://www.instagram.com/kanangill/,kanangill,Kanan Gill
https://www.instagram.com/hrithikroshan/,hrithikroshan,Hrithik Roshan
https://www.instagram.com/stalwarr/,stalwarr,Sameer Talwar
https://www.instagram.com/lionofindia/,lionofindia,Sahil Wahid
https://www.instagram.com/punitdmalhotra/,punitdmalhotra,Punit Malhotra
https://www.instagram.com/thedesistuff/,thedesistuff,The Desi Stuff
https://www.instagram.com/sneharamlalvani/,sneharamlalvani,Sneha Ram Lalvani
https://www.instagram.com/rheakapoor/,rheakapoor,Rhea Kapoor
https://www.instagram.com/preegram/,preegram,Preeta Sinha 🌼
https://www.instagram.com/aliaabhatt/,aliaabhatt,Gangubai 🤍🙏
https://www.instagram.com/shrutiagrawal__/,shrutiagrawal__,Shruti Agrawal 🌻
https://www.instagram.com/zaraumrigar/,zaraumrigar,Zara Umrigar
https://www.instagram.com/kuldeepshashi/,kuldeepshashi,Kuldeep Shashi
https://www.instagram.com/yoyohoneysingh/,yoyohoneysingh,Yo Yo Honey Singh
https://www.instagram.com/mohitrai/,mohitrai,Mohit Rai
https://www.instagram.com/sidmalhotra/,sidmalhotra,Sidharth Malhotra
https://www.instagram.com/tarunna/,tarunna,Tarunna
https://www.instagram.com/prasadnaaik/,prasadnaaik,Prasad Naik
https://www.instagram.com/thegoodquote/,thegoodquote,Positive & Motivational Quotes
https://www.instagram.com/ranveersingh/,ranveersingh,Ranveer Singh
https://www.instagram.com/manishmalhotra05/,manishmalhotra05,Manish Malhotra
https://www.instagram.com/natgeo/,natgeo,National Geographic
https://www.instagram.com/9gag/,9gag,9GAG: Go Fun The World
https://www.instagram.com/deepeshsofficial/,deepeshsofficial,Deepesh Sharma
https://www.instagram.com/nataliemankani/,nataliemankani,Natalie Mankani
https://www.instagram.com/zaraumrigarjouhari/,zaraumrigarjouhari,Zara Umrigar Jouhari
https://www.instagram.com/sarcasm_only/,sarcasm_only,ecards
https://www.instagram.com/varundvn/,varundvn,VarunDhawan
https://www.instagram.com/karanjohar/,karanjohar,Karan Johar
https://www.instagram.com/riti_n88/,riti_n88,Ritika Nihalani
https://www.instagram.com/kusshssinha/,kusshssinha,Kussh S Sinha
https://www.instagram.com/ekalakhani/,ekalakhani,Eka
https://www.instagram.com/luvsinha/,luvsinha,Luv S Sinha
https://www.instagram.com/vidhilodhamehra/,vidhilodhamehra,Vidhi Mehra
https://www.instagram.com/divyabali/,divyabali,Divya Bali
https://www.instagram.com/niluu9999/,niluu9999,Nileysh Parmaar
https://www.instagram.com/akshaykumar/,akshaykumar,Akshay Kumar
https://www.instagram.com/smehraa/,smehraa,Sakshi Mehra Talwar
